0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16.9125,17.85,18.8125,19.8,20.8125,21.85,22.89375,23.925,24.94375,25.950000000000003,26.94375,27.925,28.89375,29.85,30.793750000000003,31.725,32.643750000000004,33.550000000000004,34.44375,35.325,36.19375,37.050000000000004,37.900000000000006,38.75000000000001
17,17.9125,18.85,19.8125,20.8,21.8125,22.85,23.903750000000002,24.973750000000003,26.06875,27.188750000000002,28.333750000000002,29.503750000000004,30.698750000000004,31.918750000000003,33.16375,34.43375,35.728750000000005,37.048750000000005,38.37500000000001,39.688750000000006,40.99000000000001,42.27875000000001,43.55500000000001,44.81875000000001
