0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15.89375,16.775000000000002,17.64375,18.5,19.34375,20.175,20.993750000000002,21.806250000000002,22.618750000000002,23.431250000000002,24.243750000000002,25.056250000000002,25.8625,26.65625,27.4375,28.2125,28.987499999999997,29.766249999999996,30.548749999999995,31.331249999999994,32.113749999999996,32.9,33.7025,34.52625,35.35875,36.185,36.99875,37.800000000000004,38.588750000000005
19,19.9125,20.85,21.8125,22.8,23.8125,24.85,25.9125,27.0,28.1125,29.25,30.4125,31.6,32.8125,34.05,35.3125,36.6,37.9125,39.23125,40.556250000000006,41.90625000000001,43.26250000000001,44.60625000000001,45.93750000000001,47.25625000000001,48.58125000000001,49.93125000000001,51.30625000000001,52.70625000000001,54.11250000000001
