0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003
0.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,25.0,25.0,6.628440851752515e-12,0.005413759965449572,2042.0718994140625,10023.5107421875,10025.0,10025.0,10025.0,10025.0,10023.1123046875,2521.2431640625,25.03232455998659
0.0,100.0,100.0,100.0,100.0,100.0,0.0,25.0,49.0,9.0,25.0,25.00000000000663,49.00541375996545,2042.0718994140625,10023.5107421875,10025.0,10025.0,10025.0,10025.0,9998.1123046875,2596.2431640625,25.03232455998659
18,18.9125,19.85,20.8125,21.8,22.8125,23.83125,24.85625,25.90625,26.9625,28.006249999999998,29.04375,30.08125,31.1125,32.13125,33.1375,34.13125,35.112500000000004,36.081250000000004,37.0375,37.98125,38.9125
19,19.9125,20.85,21.8125,22.8,23.8125,24.8375,25.85625,26.877499999999998,27.91125,28.9425,29.96125,30.982499999999998,32.00625,33.0175,34.01625,35.0025,35.97625,36.9375,37.8925,38.86,39.83375
