0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25
,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,9,9,49,100,100,100,100,100,100,100,100,100,100.0000924,100.7484564,3729.324219,10.06185949,4.37E-06,1.80E-11,7.42E-17,3.06E-22,1.26E-27,5.18E-33
,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,9.81E-45,2.21E-36,6.17E-28,1.95E-20,1.74E-16,1.41E-12,1.14E-08,9.24E-05,0.748456359,3629.324219,1.061859488,4.37E-06,1.80E-11,7.42E-17,3.06E-22,1.26E-27,5.18E-33
,,,,,,,,,,,,,,,,,,,,,,,,,
20,20.9,21.8,22.7,23.60375,24.515,25.43875,26.38375,27.35375,28.34875,29.36875,30.41375,31.48375,32.57875,33.69875,34.84375,36.01375,37.20875,38.42875,39.665,40.905,42.145,43.385,44.625,45.865,47.105
,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.9,16.8,17.7,18.6,19.5,20.4,21.3,22.2,23.1,24,24.9,25.8,26.7,27.6,28.5,29.4,30.3,31.2,32.1,33,33.9,34.8,35.7,36.6,37.5
