0.000000	1.000000	-1.007138	-0.000000	0.365360	0.450433	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.014106	0.000000	0.363768	0.447602	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.020794	0.000000	0.362299	0.445269	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.027238	-0.000000	0.360709	0.444369	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.033447	0.000000	0.359504	0.441142	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.039478	0.000000	0.358264	0.439002	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.045310	0.000000	0.357042	0.437360	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.050866	0.000000	0.356132	0.436364	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.056291	-0.000000	0.354656	0.433562	30.000000	0.000000	-1.000000	1.000000
0.000000	1.000000	-1.057148	0.000000	0.037011	0.729714	19.070449	-0.621673	-0.956778	0.571819
0.000000	1.000000	-1.053030	-0.000000	-0.197146	0.912594	19.474204	-0.786005	-0.668098	0.323441
0.000000	1.000000	-1.048948	0.000000	-0.197471	0.913343	19.474200	-0.786005	-0.668098	0.323441
0.000000	1.000000	-1.042444	-0.000000	0.049423	0.907745	19.008830	-0.496374	-0.541842	0.076921
0.000000	1.000000	-1.036062	-0.000000	0.049993	0.909049	19.008709	-0.496332	-0.541850	0.076926
0.000000	1.000000	-1.029421	0.000000	0.076285	0.912742	19.005509	-0.464094	-0.525592	0.096814
0.000000	1.000000	-1.022919	0.000000	0.077187	0.913730	19.005375	-0.464097	-0.525595	0.096820
0.000000	1.000000	-1.014912	0.000000	0.139079	0.948247	18.978648	-0.377315	-0.405600	0.086872
0.000000	1.000000	-1.006269	-0.000000	0.172612	0.977572	19.058638	-0.316684	-0.291144	0.220399
0.000000	1.000000	-0.999077	-0.000000	0.079936	0.971474	19.065377	-0.438863	-0.349215	0.180994
0.000000	1.000000	-0.992133	-0.000000	0.072190	0.972495	19.067545	-0.449326	-0.347905	0.185418
0.000000	1.000000	-0.985337	0.000000	0.073174	0.972782	19.067545	-0.449326	-0.347905	0.185418
0.000000	1.000000	-0.978838	0.000000	0.048378	0.980524	18.988061	-0.480857	-0.316323	0.206184
0.000000	1.000000	-0.972474	-0.000000	0.048701	0.980639	18.988061	-0.480857	-0.316323	0.206184
0.000000	1.000000	-0.966243	0.000000	0.049393	0.980657	18.988061	-0.480857	-0.316323	0.206184
0.000000	1.000000	-0.959824	0.000000	0.072564	0.987580	19.022718	-0.450154	-0.273819	0.234031
0.000000	1.000000	-0.953542	-0.000000	0.072718	0.987920	19.024516	-0.450877	-0.272580	0.232612
0.000000	1.000000	-0.947373	0.000000	0.073677	0.988410	19.024516	-0.450877	-0.272580	0.232612
0.000000	1.000000	-0.941324	0.000000	0.074533	0.988588	19.024516	-0.450877	-0.272580	0.232612
0.000000	1.000000	-0.935385	-0.000000	0.075225	0.989119	19.025061	-0.450521	-0.271255	0.232909
0.000000	1.000000	-0.929563	-0.000000	0.075875	0.989091	19.025514	-0.450854	-0.271864	0.232714
0.000000	1.000000	-0.923854	-0.000000	0.076378	0.989013	19.025514	-0.450854	-0.271864	0.232714
0.000000	1.000000	-0.918247	-0.000000	0.077612	0.989153	19.025898	-0.450282	-0.271363	0.233017
0.000000	1.000000	-0.912743	0.000000	0.078257	0.989243	19.025899	-0.450280	-0.271362	0.233018
0.000000	1.000000	-0.908009	0.000000	-0.031928	1.000000	19.247601	-0.577316	0.079076	0.578975
0.000000	1.000000	-0.902757	0.000000	0.086395	1.000000	19.463769	-0.413777	0.098583	0.593949
0.000000	1.000000	-0.897597	-0.000000	0.086880	1.000000	19.463769	-0.413777	0.098583	0.593949
0.000000	1.000000	-0.892527	-0.000000	0.088628	1.000000	19.477553	-0.410924	0.105813	0.611249
0.000000	1.000000	-0.887925	-0.000000	0.026868	1.000000	19.486850	-0.494154	0.107360	0.683488
0.000000	1.000000	-0.883387	0.000000	0.027094	1.000000	19.486850	-0.494154	0.107360	0.683488
0.000000	1.000000	-0.878905	0.000000	0.051655	1.000000	19.453539	-0.455934	0.186297	0.929364
0.000000	1.000000	-0.874486	0.000000	0.051799	1.000000	19.453539	-0.455935	0.186297	0.929364
0.000000	1.000000	-0.870128	0.000000	0.051967	1.000000	19.453539	-0.455934	0.186297	0.929364
0.000000	1.000000	-0.865832	-0.000000	0.050270	1.000000	19.483026	-0.458019	0.210657	0.930667
0.000000	1.000000	-0.861647	-0.000000	0.030053	1.000000	19.488132	-0.487773	0.237350	0.926154
0.000000	1.000000	-0.857507	0.000000	0.030346	1.000000	19.488132	-0.487773	0.237350	0.926154
0.000000	1.000000	-0.853410	0.000000	0.030441	1.000000	19.488132	-0.487773	0.237350	0.926154
0.000000	1.000000	-0.849354	0.000000	0.030490	1.000000	19.488132	-0.487773	0.237350	0.926154
0.000000	1.000000	-0.845361	0.000000	0.016513	1.000000	19.409230	-0.509668	0.256917	0.993128
0.000000	1.000000	-0.841388	-0.000000	0.037403	1.000000	19.409014	-0.478813	0.263644	0.990918
0.000000	1.000000	-0.837449	0.000000	0.037441	1.000000	19.409014	-0.478813	0.263644	0.990918
0.000000	1.000000	-0.833542	0.000000	0.037493	1.000000	19.409014	-0.478813	0.263644	0.990918
0.000000	1.000000	-0.829672	0.000000	0.036279	1.000000	19.409014	-0.478813	0.263644	0.990918
0.000000	1.000000	-0.825833	0.000000	0.037478	1.000000	19.409014	-0.478813	0.263644	0.990918
0.000000	1.000000	-0.822025	-0.000000	0.034243	1.000000	19.518709	-0.480429	0.319053	1.000000
0.000000	1.000000	-0.818238	0.000000	0.034111	1.000000	19.518709	-0.480429	0.319053	1.000000
0.000000	1.000000	-0.814474	0.000000	0.034113	1.000000	19.518707	-0.480433	0.319046	1.000000
0.000000	1.000000	-0.810729	0.000000	0.033872	1.000000	19.519597	-0.480629	0.320308	0.999995
0.000000	1.000000	-0.807003	-0.000000	0.033844	1.000000	19.519862	-0.480492	0.320684	0.999995
0.000000	1.000000	-0.803290	-0.000000	0.033731	1.000000	19.519862	-0.480492	0.320683	0.999995
0.000000	1.000000	-0.799590	0.000000	0.033565	1.000000	19.519862	-0.480492	0.320683	0.999995
0.000000	1.000000	-0.795900	0.000000	0.033402	1.000000	19.519862	-0.480492	0.320683	0.999995
0.000000	1.000000	-0.792219	0.000000	0.033172	1.000000	19.519862	-0.480492	0.320683	0.999995
0.000000	1.000000	-0.788542	-0.000000	0.033012	1.000000	19.519862	-0.480492	0.320683	0.999995
0.000000	1.000000	-0.784867	-0.000000	0.032794	1.000000	19.519862	-0.480492	0.320682	0.999995
0.000000	1.000000	-0.781193	0.000000	0.032546	1.000000	19.519862	-0.480492	0.320682	0.999995
