0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,20.9125,21.85,22.8125,23.8,24.8125,25.85,26.9125,28.0,29.1125,30.25,31.4125,32.6,33.8125,35.05,36.3125,37.6,38.9125,40.24625,41.597500000000004,42.96125000000001,44.33250000000001,45.70750000000001
20,20.9125,21.83125,22.7375,23.63125,24.512500000000003,25.38125,26.2375,27.08125,27.9125,28.731250000000003,29.5375,30.33125,31.1125,31.900000000000002,32.70375,33.515,34.33375,35.165,36.01375,36.88,37.76375,38.660000000000004
