0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006,1.5000000000000007
0.0,25.0,100.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.00000000000001,25.000000002388457,25.000003581775218,25.00473794154823,30.52778673171997,3654.699951171875,7418.24169921875,0.02726464904844761,2.568991597229342e-08,2.420602136972167e-14,2.2808712137866997e-20,2.149124424898317e-26,2.0249872370262976e-32,9.0,0.0,0.0
0.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000238846,100.00000358177522,100.00473794154823,105.52778673171997,3729.699951171875,7518.24169921875,0.02726464904844761,2.568991597229342e-08,2.420602136972167e-14,2.2808712137866997e-20,2.149124424898317e-26,2.0249872370262976e-32,0.0,25.0,25.0
15,15.89375,16.79375,17.7,18.59375,19.475,20.34375,21.2,22.04375,22.875,23.69375,24.5,25.29375,26.075,26.84375,27.6,28.34375,29.075,29.79375,30.5,31.19375,31.88125,32.56875,33.25625,33.94375,34.63125,35.31875,36.00625,36.6975,37.3925,38.0875
15,15.89375,16.79375,17.71875,18.66875,19.64375,20.64375,21.66875,22.71875,23.79375,24.89375,26.01875,27.16875,28.34375,29.54375,30.76875,32.01875,33.293749999999996,34.59374999999999,35.918749999999996,37.26875,38.64375,40.03125,41.41875,42.806250000000006,44.19375000000001,45.58125000000001,46.968750000000014,48.35625000000002,49.73750000000002,51.10625000000002
