0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003
0.0,25.0,49.0,100.0,100.0,100.0,9.0,100.0,100.0,49.0,100.0,100.0,100.0,100.0,100.0000006542972,659.88427734375,10006.9296875,10000.0,10025.0,10025.0,10024.994140625,9497.201171875,26.524578332901
0.0,25.0,100.0,100.0,100.0,100.0,25.0,25.0,100.0,100.0,100.0,100.0,49.0,9.0,49.000000654297196,659.88427734375,10022.9296875,10025.0,10025.0,10009.0,10099.994140625,9572.201171875,101.524578332901
16,16.89375,17.79,18.7075,19.65,20.6175,21.60125,22.60125,23.62625,24.6725,25.74,26.8325,27.95,29.0925,30.26,31.44,32.62375,33.81125,34.9925,36.16125,37.3175,38.46125,39.5925
16,16.89375,17.79375,18.71875,19.66875,20.64375,21.625,22.59375,23.56875,24.56875,25.59375,26.64375,27.715,28.79875,29.895,31.0,32.09875,33.185,34.25875,35.33,36.4175,37.529999999999994,38.6675
