0.647896	0.153505	0.247642	0.333199	0.873727	0.772555	0.214992	0.195782	0.299783	0.226936	0.381853	0.263954	0.462305	0.307453	0.542180	0.358350	0.622248	0.418593	0.703318	0.490724	0.786063	0.500000	0.867688	0.500000	0.942521	0.500000	0.128951	0.714774	0.115354	0.709812	0.101760	0.703940	0.088319	0.697008	0.074799	0.688478	0.061273	0.678688	0.047854	0.666835	0.034250	0.652307	0.021479	0.635046	0.009325	0.613629	
0.853602	0.108737	0.638136	0.806628	0.186022	0.268305	0.484321	0.159406	0.552089	0.167759	0.613387	0.173876	0.669852	0.178951	0.722594	0.182913	0.772533	0.185932	0.820357	0.188192	0.866625	0.189850	0.911748	0.190941	0.956082	0.191501	1.000000	0.080299	1.000000	0.077778	1.000000	0.075930	1.000000	0.074133	1.000000	0.072713	1.000000	0.071547	1.000000	0.070728	1.000000	0.070024	1.000000	0.069494	1.000000	0.069342	
0.919954	0.676537	0.527435	0.981964	0.876319	0.763566	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.079606	1.000000	0.181046	1.000000	0.276638	1.000000	0.368259	1.000000	0.457276	1.000000	0.500000	1.000000	0.500000	0.781659	0.442964	0.814395	0.422017	0.841203	0.402848	0.864395	0.385206	0.885391	0.368727	0.905075	0.353155	0.923954	0.338236	0.942552	0.323764	0.961177	0.309611	0.980221	0.295662	
0.924240	0.030163	0.580970	0.377783	0.370472	0.233933	0.289505	0.176683	0.340635	0.186228	0.393222	0.193922	0.446688	0.201733	0.502338	0.208657	0.561351	0.215503	0.625323	0.221088	0.696956	0.226580	0.778536	0.231088	0.874723	0.233671	0.340397	0.053150	0.322327	0.050010	0.303371	0.046734	0.282975	0.043457	0.260764	0.040025	0.235925	0.036365	0.207507	0.032657	0.173800	0.028877	0.132128	0.025231	0.077604	0.022296	
0.045023	0.610268	0.674115	0.660048	0.539200	0.192109	1.000000	0.476434	1.000000	0.262848	1.000000	0.103856	1.000000	0.014927	1.000000	0.000000	1.000000	0.030607	1.000000	0.087499	1.000000	0.152556	1.000000	0.218585	1.000000	0.282114	0.371683	0.838450	0.437195	0.911512	0.504254	0.968898	0.575014	1.000000	0.648987	1.000000	0.723635	1.000000	0.795466	1.000000	0.860963	1.000000	0.917395	1.000000	0.963559	1.000000	
0.571002	0.831538	0.570488	0.581373	0.830272	0.246574	1.000000	0.121160	1.000000	0.130052	1.000000	0.146300	1.000000	0.167601	1.000000	0.192287	1.000000	0.219376	1.000000	0.247971	1.000000	0.277401	1.000000	0.307378	1.000000	0.338034	0.768201	0.743526	0.801165	0.740804	0.831758	0.735847	0.859572	0.729499	0.885080	0.721964	0.908442	0.713554	0.929625	0.704515	0.949434	0.694914	0.967662	0.685123	0.984620	0.675247	
0.069066	0.166906	0.716255	0.619792	0.944013	0.173469	0.419447	0.165421	0.497229	0.139114	0.572443	0.123342	0.643421	0.116532	0.709611	0.117060	0.770509	0.123486	0.825913	0.134454	0.875946	0.149118	0.921472	0.165745	0.962688	0.184452	1.000000	0.954413	1.000000	0.963807	1.000000	0.969176	1.000000	0.971642	1.000000	0.971960	1.000000	0.970742	1.000000	0.968447	1.000000	0.965386	1.000000	0.961618	1.000000	0.957480	
0.925318	0.873026	0.634796	0.162105	0.655048	0.164652	1.000000	0.161484	1.000000	0.171690	1.000000	0.178355	1.000000	0.182762	1.000000	0.185705	1.000000	0.187640	1.000000	0.188835	1.000000	0.189452	1.000000	0.189854	1.000000	0.190240	0.000000	0.046250	0.000000	0.042101	0.000000	0.039293	0.000000	0.037412	0.000000	0.036095	0.000000	0.035253	0.000000	0.034628	0.000000	0.034258	0.000000	0.034081	0.000000	0.034037	
0.773061	0.877177	0.688920	0.471218	0.401155	0.063598	1.000000	0.149506	1.000000	0.152363	1.000000	0.154189	1.000000	0.155480	1.000000	0.156497	1.000000	0.157200	1.000000	0.157386	1.000000	0.157232	1.000000	0.157822	1.000000	0.157724	0.000000	0.117328	0.000000	0.115616	0.000000	0.114449	0.000000	0.113530	0.000000	0.112970	0.000000	0.112540	0.000000	0.112246	0.000000	0.112084	0.000000	0.111981	0.000000	0.111953	
0.921624	0.850883	0.468824	0.810970	0.188901	0.842784	1.000000	0.185086	1.000000	0.209852	1.000000	0.232183	1.000000	0.252005	1.000000	0.269230	1.000000	0.283767	1.000000	0.295524	1.000000	0.304424	1.000000	0.310413	1.000000	0.313397	0.878545	0.051314	0.891022	0.047576	0.903106	0.044291	0.915133	0.041331	0.927457	0.038725	0.939393	0.036549	0.951656	0.034547	0.963712	0.033409	0.975655	0.032346	0.987920	0.031794	
0.052753	0.101263	0.262378	0.612288	0.436019	0.192252	0.526114	0.343461	0.593184	0.340183	0.654440	0.341771	0.710501	0.347061	0.761943	0.355185	0.809309	0.365522	0.853091	0.377579	0.893712	0.390999	0.931547	0.405488	0.966884	0.420859	1.000000	0.979364	1.000000	0.980530	1.000000	0.980269	1.000000	0.978909	1.000000	0.976880	1.000000	0.974374	1.000000	0.971325	1.000000	0.968346	1.000000	0.964965	1.000000	0.961274	
0.218635	0.688463	0.889075	0.320689	0.274985	0.571864	1.000000	0.172928	1.000000	0.093837	1.000000	0.050532	1.000000	0.030636	1.000000	0.023962	1.000000	0.024865	1.000000	0.029448	1.000000	0.035685	1.000000	0.043004	1.000000	0.049727	0.000000	0.753490	0.000000	0.769392	0.000000	0.778724	0.000000	0.783694	0.000000	0.785905	0.000000	0.786469	0.000000	0.785968	0.000000	0.785209	0.000000	0.784100	0.000000	0.782986	
0.032634	0.407562	0.064344	0.225756	0.100382	0.146160	0.000000	0.279739	0.000000	0.398542	0.000000	0.500000	0.142237	0.500000	0.333541	0.500000	0.499214	0.500000	0.647644	0.500000	0.778440	0.500000	0.886551	0.500000	0.962909	0.500000	0.928140	1.000000	0.672403	1.000000	0.508287	1.000000	0.388372	1.000000	0.295842	1.000000	0.222636	1.000000	0.163338	1.000000	0.112869	0.966855	0.068849	0.929359	0.031057	0.887021	
0.691440	0.799753	0.630447	0.330014	0.971976	0.534389	1.000000	0.138931	1.000000	0.150206	1.000000	0.162253	1.000000	0.173705	1.000000	0.184077	1.000000	0.193252	1.000000	0.201308	1.000000	0.208465	1.000000	0.214917	1.000000	0.220651	0.000000	0.663997	0.000000	0.661584	0.000000	0.659025	0.000000	0.656603	0.000000	0.654424	0.000000	0.652483	0.000000	0.650769	0.000000	0.649259	0.000000	0.647921	0.000000	0.646735	
0.828897	0.657380	0.740365	0.535702	0.843826	0.221222	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.021743	1.000000	0.106307	1.000000	0.184839	1.000000	0.258591	1.000000	0.329186	1.000000	0.397508	0.532467	0.723739	0.641785	0.688459	0.719942	0.652007	0.778535	0.617463	0.824685	0.585601	0.862892	0.556253	0.895798	0.528900	0.925057	0.503096	0.951816	0.500000	0.976615	0.500000	
0.328771	0.304622	0.665819	0.586079	0.983553	0.996902	0.050085	0.153676	0.241840	0.113838	0.392885	0.105709	0.517105	0.114930	0.618608	0.132387	0.704981	0.156062	0.779112	0.181943	0.844669	0.209157	0.902016	0.237221	0.953456	0.265981	1.000000	0.832866	1.000000	0.838413	1.000000	0.839899	1.000000	0.839558	1.000000	0.838411	1.000000	0.836901	1.000000	0.835263	1.000000	0.833497	1.000000	0.831617	1.000000	0.829721	
0.784389	0.098400	0.444105	0.535544	0.475498	0.595420	0.505031	0.247293	0.568139	0.258698	0.625981	0.267554	0.679680	0.274568	0.730280	0.280776	0.778447	0.285345	0.824748	0.288574	0.869639	0.290813	0.913504	0.292444	0.957168	0.293410	1.000000	0.113804	1.000000	0.111602	1.000000	0.109856	1.000000	0.108469	1.000000	0.107345	1.000000	0.106439	1.000000	0.105744	1.000000	0.105223	1.000000	0.104878	1.000000	0.104692	
0.683012	0.788864	0.544502	0.598027	0.277570	0.853305	1.000000	0.179694	1.000000	0.194963	1.000000	0.208539	1.000000	0.220349	1.000000	0.230375	1.000000	0.238671	1.000000	0.245396	1.000000	0.250456	1.000000	0.253670	1.000000	0.255375	0.829207	0.166547	0.848768	0.164213	0.867346	0.162025	0.885286	0.159960	0.902610	0.158245	0.919587	0.156732	0.935882	0.155462	0.952236	0.154475	0.968253	0.153836	0.984151	0.153444	
0.320092	0.942518	0.606440	0.392514	0.553579	0.923744	1.000000	0.192985	1.000000	0.189074	1.000000	0.188581	1.000000	0.190073	1.000000	0.192692	1.000000	0.195900	1.000000	0.199372	1.000000	0.202914	1.000000	0.206411	1.000000	0.209797	0.000000	0.840344	0.000000	0.840883	0.000000	0.841127	0.000000	0.840862	0.000000	0.840451	0.000000	0.840162	0.000000	0.839597	0.000000	0.839068	0.000000	0.838662	0.000000	0.838383	
0.473857	0.040432	0.341120	0.115651	0.840799	0.737155	0.327341	0.227386	0.385291	0.235256	0.444676	0.247146	0.506346	0.264047	0.570636	0.286962	0.636946	0.316270	0.705728	0.353995	0.777425	0.400657	0.851154	0.462681	0.926158	0.500000	0.120265	0.782019	0.110521	0.780766	0.100275	0.778791	0.089413	0.775966	0.077916	0.772073	0.065696	0.766853	0.052812	0.759947	0.039332	0.750883	0.025591	0.739168	0.012143	0.724247	
0.659338	0.292276	0.406448	0.609837	0.285477	0.496405	0.057821	0.208745	0.227453	0.250250	0.358985	0.276663	0.467920	0.294671	0.562256	0.307444	0.646675	0.316633	0.724190	0.323206	0.796887	0.327705	0.866300	0.330541	0.933658	0.331898	1.000000	0.191208	1.000000	0.181532	1.000000	0.175390	1.000000	0.171126	1.000000	0.168022	1.000000	0.165707	1.000000	0.163996	1.000000	0.162766	1.000000	0.161970	1.000000	0.161592	
0.759538	0.143789	0.392763	0.268707	0.577126	0.179335	0.103151	0.244129	0.182350	0.262368	0.257400	0.278164	0.330249	0.291920	0.403166	0.304016	0.478068	0.314792	0.556805	0.324384	0.641883	0.332759	0.738453	0.339627	0.853041	0.344023	0.472358	0.151949	0.441250	0.144281	0.410567	0.137030	0.379464	0.130050	0.347006	0.123189	0.312098	0.116365	0.273258	0.109514	0.228301	0.102678	0.173613	0.096229	0.102352	0.091026	
0.468773	0.798228	0.913986	0.772980	0.680417	0.064522	1.000000	0.033249	1.000000	0.007686	1.000000	0.000000	1.000000	0.000000	1.000000	0.007921	1.000000	0.025627	1.000000	0.048260	1.000000	0.074147	1.000000	0.102052	1.000000	0.131128	0.596499	0.766974	0.652721	0.780349	0.706695	0.787619	0.757230	0.787704	0.803837	0.783435	0.845921	0.775174	0.884175	0.764248	0.918436	0.750937	0.948631	0.737293	0.975624	0.722401	
0.388670	0.073868	0.416350	0.600889	0.575014	0.895487	0.570117	0.255353	0.629909	0.258159	0.684363	0.263837	0.734269	0.271707	0.780306	0.281250	0.823033	0.292089	0.862995	0.304008	0.900152	0.316815	0.935085	0.330355	0.968393	0.344676	1.000000	0.809592	1.000000	0.809248	1.000000	0.808578	1.000000	0.807693	1.000000	0.806664	1.000000	0.805486	1.000000	0.804303	1.000000	0.803060	1.000000	0.801715	1.000000	0.800311	
0.389024	0.596712	0.863661	0.502242	0.999102	0.418287	1.000000	0.342544	1.000000	0.095249	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.008607	1.000000	0.044872	1.000000	0.079394	1.000000	0.111029	0.198585	0.693270	0.256610	0.749389	0.306221	0.786487	0.350971	0.811413	0.391415	0.827400	0.427638	0.836417	0.459441	0.840121	0.486739	0.839938	0.509762	0.837278	0.528943	0.833168	
0.144302	0.186517	0.320779	0.577550	0.451617	0.896285	0.378371	0.297373	0.479452	0.293737	0.566643	0.298319	0.642803	0.308152	0.710143	0.321661	0.770452	0.337644	0.824909	0.355386	0.873983	0.374503	0.919245	0.394425	0.961149	0.414906	1.000000	0.931070	1.000000	0.931621	1.000000	0.931271	1.000000	0.930361	1.000000	0.929290	1.000000	0.928035	1.000000	0.926547	1.000000	0.925025	1.000000	0.923452	1.000000	0.921817	
0.010230	0.477797	0.816587	0.249883	0.556310	0.579728	1.000000	0.924935	1.000000	0.653394	1.000000	0.405223	1.000000	0.195770	1.000000	0.050101	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.804343	0.000000	0.856601	0.000000	0.900896	0.000000	0.936843	0.000000	0.964463	0.000000	0.980726	0.000000	0.991682	0.000000	0.997487	0.000000	0.999679	0.000000	1.000000	
0.298434	0.727505	0.448825	0.521297	0.094636	0.307852	1.000000	0.351140	1.000000	0.322374	1.000000	0.299889	1.000000	0.282247	1.000000	0.268464	1.000000	0.257739	1.000000	0.249842	1.000000	0.244390	1.000000	0.240707	1.000000	0.239081	0.557605	0.332662	0.612202	0.340408	0.659531	0.346131	0.701730	0.350127	0.740089	0.353088	0.775301	0.355096	0.808462	0.356500	0.839751	0.357398	0.869477	0.358084	0.898128	0.358336	
0.517590	0.914831	0.974284	0.953431	0.470976	0.544681	1.000000	0.074709	1.000000	0.059323	1.000000	0.046482	1.000000	0.034580	1.000000	0.023575	1.000000	0.015119	1.000000	0.008566	
