0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,20.9125,21.84625,22.797500000000003,23.766250000000003,24.747500000000002,25.736250000000002,26.7325,27.736250000000002,28.747500000000002,29.766250000000003,30.792500000000004,31.826250000000005,32.86750000000001,33.92125000000001,34.99250000000001,36.081250000000004,37.182500000000005,38.291250000000005,39.40375,40.510000000000005,41.61000000000001,42.71000000000001,43.81000000000001,44.91000000000001,46.01000000000001,47.110000000000014,48.210000000000015
18,18.89375,19.775000000000002,20.64375,21.5,22.34375,23.175,23.993750000000002,24.8,25.59375,26.375,27.14375,27.900000000000002,28.64375,29.375,30.09375,30.8,31.493750000000002,32.175000000000004,32.853750000000005,33.545,34.245000000000005,34.948750000000004,35.660000000000004,36.378750000000004,37.10125000000001,37.823750000000004,38.54625
