0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004,1.2000000000000004,1.2500000000000004,1.3000000000000005,1.3500000000000005,1.4000000000000006,1.4500000000000006,1.5000000000000007,1.5500000000000007,1.6000000000000008
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,16.89375,17.775000000000002,18.64375,19.5,20.34375,21.175,21.993750000000002,22.8,23.59375,24.375,25.14375,25.900000000000002,26.64375,27.375,28.09375,28.8,29.493750000000002,30.175,30.84375,31.5,32.14375,32.775,33.39375,34.0,34.59375,35.175,35.74375,36.3,36.84375,37.375,37.9,38.42875
18,18.90375,19.814999999999998,20.733749999999997,21.659999999999997,22.593749999999996,23.534999999999997,24.483749999999997,25.439999999999998,26.393749999999997,27.344999999999995,28.308749999999996,29.289999999999996,30.288749999999997,31.304999999999996,32.33875,33.385,34.443749999999994,35.51499999999999,36.598749999999995,37.69499999999999,38.79874999999999,39.90624999999999,41.00749999999999,42.09624999999999,43.17249999999999,44.23624999999999,45.287499999999994,46.326249999999995,47.35249999999999,48.366249999999994,49.36749999999999,50.35624999999999
