0,0.05,0.1,0.15000000000000002,0.2,0.25,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.65,0.7000000000000001,0.7500000000000001,0.8000000000000002,0.8500000000000002,0.9000000000000002,0.9500000000000003,1.0000000000000002,1.0500000000000003,1.1000000000000003,1.1500000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20.89375,21.775000000000002,22.64375,23.515,24.395,25.275,26.14875,27.01625,27.89625,28.7975,29.7075,30.6175,31.52125,32.4125,33.291250000000005,34.16375000000001,35.040000000000006,35.92875000000001,36.82000000000001,37.705000000000005,38.59875,39.501250000000006,40.40375000000001
19,19.89375,20.775000000000002,21.64375,22.5,23.34375,24.175,24.993750000000002,25.81875,26.65625,27.49375,28.331249999999997,29.162499999999998,29.98125,30.787499999999998,31.581249999999997,32.372499999999995,33.176249999999996,33.988749999999996,34.80499999999999,35.62499999999999,36.44499999999999,37.26499999999999,38.084999999999994
